"filedate","tractid","countyfp10","totalfilings"
"08/13/2021","13121011611","121",2
"08/13/2021","13121011800","121",5
"08/13/2021","13121011900","121",1
"08/16/2021","13121000200","121",3
"08/16/2021","13121000600","121",2
"08/16/2021","13121001100","121",2
"08/16/2021","13121001300","121",1
"08/16/2021","13121001900","121",3
"08/16/2021","13121002800","121",9
"08/16/2021","13121002900","121",1
"08/16/2021","13121003600","121",1
"08/16/2021","13121003800","121",1
"08/16/2021","13121005200","121",1
"08/16/2021","13121006300","121",1
"08/16/2021","13121007002","121",1
"08/16/2021","13121007100","121",1
"08/16/2021","13121007200","121",1
"08/16/2021","13121007300","121",2
"08/16/2021","13121007604","121",2
"08/16/2021","13121007705","121",8
"08/16/2021","13121008102","121",2
"08/16/2021","13121008301","121",2
"08/16/2021","13121008400","121",1
"08/16/2021","13121008601","121",1
"08/16/2021","13121008902","121",13
"08/16/2021","13121009200","121",12
"08/16/2021","13121009402","121",1
"08/16/2021","13121009603","121",2
"08/16/2021","13121010001","121",5
"08/16/2021","13121010002","121",1
"08/16/2021","13121010110","121",13
"08/16/2021","13121010114","121",1
"08/16/2021","13121010115","121",6
"08/16/2021","13121010118","121",4
"08/16/2021","13121010119","121",1
"08/16/2021","13121010206","121",1
"08/16/2021","13121010209","121",2
"08/16/2021","13121010210","121",3
"08/16/2021","13121010303","121",1
"08/16/2021","13121010510","121",30
"08/16/2021","13121010511","121",1
"08/16/2021","13121010512","121",1
"08/16/2021","13121010513","121",1
"08/16/2021","13121010603","121",1
"08/16/2021","13121011303","121",4
"08/16/2021","13121011616","121",1
"08/16/2021","13121011617","121",1
"08/16/2021","13121011618","121",3
"08/16/2021","13121011619","121",3
"08/16/2021","13121011626","121",5
"08/16/2021","13121012000","121",2
"08/17/2021","13121000500","121",3
"08/17/2021","13121000600","121",2
"08/17/2021","13121001002","121",2
"08/17/2021","13121001100","121",6
"08/17/2021","13121001201","121",5
"08/17/2021","13121001600","121",2
"08/17/2021","13121001700","121",1
"08/17/2021","13121001800","121",2
"08/17/2021","13121002800","121",7
"08/17/2021","13121003900","121",1
"08/17/2021","13121006000","121",1
"08/17/2021","13121006700","121",1
"08/17/2021","13121006900","121",1
"08/17/2021","13121007001","121",1
"08/17/2021","13121007200","121",1
"08/17/2021","13121007300","121",1
"08/17/2021","13121007400","121",1
"08/17/2021","13121007500","121",1
"08/17/2021","13121007704","121",12
"08/17/2021","13121007802","121",1
"08/17/2021","13121007805","121",11
"08/17/2021","13121008000","121",1
"08/17/2021","13121008102","121",16
"08/17/2021","13121008201","121",1
"08/17/2021","13121008301","121",1
"08/17/2021","13121008500","121",1
"08/17/2021","13121008800","121",2
"08/17/2021","13121008902","121",1
"08/17/2021","13121008904","121",1
"08/17/2021","13121009101","121",1
"08/17/2021","13121009200","121",16
"08/17/2021","13121009402","121",5
"08/17/2021","13121009502","121",6
"08/17/2021","13121009601","121",2
"08/17/2021","13121010110","121",7
"08/17/2021","13121010113","121",3
"08/17/2021","13121010114","121",8
"08/17/2021","13121010120","121",1
"08/17/2021","13121010123","121",1
"08/17/2021","13121010209","121",1
"08/17/2021","13121010210","121",1
"08/17/2021","13121010301","121",10
"08/17/2021","13121010303","121",3
"08/17/2021","13121010510","121",11
"08/17/2021","13121010514","121",26
"08/17/2021","13121011202","121",5
"08/17/2021","13121011303","121",1
"08/17/2021","13121011405","121",9
"08/17/2021","13121011411","121",17
"08/17/2021","13121011414","121",5
"08/17/2021","13121011422","121",19
"08/17/2021","13121011614","121",1
"08/17/2021","13121011622","121",1
"08/17/2021","13121011623","121",1
"08/17/2021","13121011900","121",7
"08/18/2021","13121000500","121",3
"08/18/2021","13121000600","121",1
"08/18/2021","13121001100","121",1
"08/18/2021","13121001800","121",7
"08/18/2021","13121002400","121",1
"08/18/2021","13121005000","121",1
"08/18/2021","13121006100","121",1
"08/18/2021","13121007001","121",2
"08/18/2021","13121007200","121",2
"08/18/2021","13121007300","121",2
"08/18/2021","13121007500","121",1
"08/18/2021","13121007602","121",1
"08/18/2021","13121007603","121",1
"08/18/2021","13121007704","121",4
"08/18/2021","13121007705","121",2
"08/18/2021","13121007802","121",1
"08/18/2021","13121007805","121",1
"08/18/2021","13121008102","121",9
"08/18/2021","13121008202","121",1
"08/18/2021","13121008500","121",1
"08/18/2021","13121008601","121",1
"08/18/2021","13121008902","121",1
"08/18/2021","13121009200","121",1
"08/18/2021","13121009402","121",2
"08/18/2021","13121009403","121",3
"08/18/2021","13121009501","121",1
"08/18/2021","13121009502","121",1
"08/18/2021","13121010113","121",18
"08/18/2021","13121010114","121",2
"08/18/2021","13121010119","121",2
"08/18/2021","13121010122","121",2
"08/18/2021","13121010208","121",15
"08/18/2021","13121010211","121",1
"08/18/2021","13121010301","121",2
"08/18/2021","13121010303","121",1
"08/18/2021","13121010507","121",10
"08/18/2021","13121010508","121",1
"08/18/2021","13121010510","121",1
"08/18/2021","13121010511","121",6
"08/18/2021","13121010512","121",2
"08/18/2021","13121010514","121",1
"08/18/2021","13121010603","121",4
"08/18/2021","13121010800","121",5
"08/18/2021","13121011100","121",1
"08/18/2021","13121011303","121",2
"08/18/2021","13121011305","121",5
"08/18/2021","13121011414","121",2
"08/18/2021","13121011420","121",3
"08/19/2021","13121000500","121",1
"08/19/2021","13121000700","121",1
"08/19/2021","13121001002","121",2
"08/19/2021","13121001700","121",2
"08/19/2021","13121003900","121",1
"08/19/2021","13121004400","121",1
"08/19/2021","13121004900","121",7
"08/19/2021","13121005000","121",3
"08/19/2021","13121006300","121",8
"08/19/2021","13121007603","121",1
"08/19/2021","13121007808","121",1
"08/19/2021","13121008102","121",3
"08/19/2021","13121008700","121",2
"08/19/2021","13121008902","121",1
"08/19/2021","13121009101","121",1
"08/19/2021","13121009402","121",1
"08/19/2021","13121009403","121",1
"08/19/2021","13121009602","121",1
"08/19/2021","13121009603","121",1
"08/19/2021","13121010114","121",1
"08/19/2021","13121010118","121",2
"08/19/2021","13121010122","121",2
"08/19/2021","13121010205","121",2
"08/19/2021","13121010516","121",1
"08/19/2021","13121010601","121",5
"08/19/2021","13121010603","121",2
"08/19/2021","13121010604","121",1
"08/19/2021","13121011201","121",3
"08/19/2021","13121011202","121",1
"08/19/2021","13121011303","121",11
"08/19/2021","13121011420","121",4
"08/19/2021","13121011614","121",3
"08/19/2021","13121011625","121",1
"08/19/2021","13121012000","121",3
"08/20/2021","13121000700","121",4
"08/20/2021","13121007703","121",1
"08/20/2021","13121010210","121",2
"08/20/2021","13121011614","121",2
"08/23/2021","13121000500","121",1
"08/23/2021","13121000600","121",1
"08/23/2021","13121001600","121",1
"08/23/2021","13121001700","121",1
"08/23/2021","13121001900","121",1
"08/23/2021","13121002300","121",1
"08/23/2021","13121002500","121",1
"08/23/2021","13121003900","121",1
"08/23/2021","13121004100","121",2
"08/23/2021","13121004400","121",31
"08/23/2021","13121005000","121",4
"08/23/2021","13121005800","121",1
"08/23/2021","13121006602","121",3
"08/23/2021","13121006700","121",1
"08/23/2021","13121006900","121",1
"08/23/2021","13121007001","121",3
"08/23/2021","13121007002","121",1
"08/23/2021","13121007200","121",2
"08/23/2021","13121007300","121",1
"08/23/2021","13121007603","121",6
"08/23/2021","13121007705","121",8
"08/23/2021","13121007706","121",1
"08/23/2021","13121007802","121",1
"08/23/2021","13121007806","121",1
"08/23/2021","13121007808","121",6
"08/23/2021","13121008000","121",1
"08/23/2021","13121008102","121",4
"08/23/2021","13121008301","121",1
"08/23/2021","13121008400","121",8
"08/23/2021","13121008601","121",2
"08/23/2021","13121008700","121",4
"08/23/2021","13121008904","121",4
"08/23/2021","13121009101","121",2
"08/23/2021","13121010002","121",1
"08/23/2021","13121010110","121",1
"08/23/2021","13121010122","121",1
"08/23/2021","13121010212","121",2
"08/23/2021","13121010301","121",4
"08/23/2021","13121010304","121",1
"08/23/2021","13121010508","121",2
"08/23/2021","13121010510","121",2
"08/23/2021","13121010514","121",2
"08/23/2021","13121010516","121",1
"08/23/2021","13121010603","121",3
"08/23/2021","13121011303","121",1
"08/23/2021","13121011305","121",1
"08/23/2021","13121011423","121",1
"08/23/2021","13121011504","121",1
"08/23/2021","13121011610","121",3
"08/23/2021","13121011613","121",1
"08/23/2021","13121011615","121",1
"08/23/2021","13121011616","121",1
"08/23/2021","13121011800","121",7
"08/23/2021","13121011900","121",1
"08/24/2021","13121001001","121",1
"08/24/2021","13121001300","121",1
"08/24/2021","13121001600","121",1
"08/24/2021","13121001700","121",1
"08/24/2021","13121001800","121",1
"08/24/2021","13121002500","121",2
"08/24/2021","13121002900","121",1
"08/24/2021","13121004400","121",4
"08/24/2021","13121005501","121",1
"08/24/2021","13121006500","121",1
"08/24/2021","13121006700","121",4
"08/24/2021","13121007704","121",7
"08/24/2021","13121007705","121",13
"08/24/2021","13121007706","121",2
"08/24/2021","13121007802","121",1
"08/24/2021","13121007808","121",2
"08/24/2021","13121008102","121",1
"08/24/2021","13121008301","121",1
"08/24/2021","13121008800","121",1
"08/24/2021","13121008902","121",1
"08/24/2021","13121008903","121",1
"08/24/2021","13121009101","121",1
"08/24/2021","13121009200","121",2
"08/24/2021","13121009402","121",1
"08/24/2021","13121009602","121",1
"08/24/2021","13121010002","121",1
"08/24/2021","13121010114","121",1
"08/24/2021","13121010122","121",1
"08/24/2021","13121010208","121",1
"08/24/2021","13121010301","121",2
"08/24/2021","13121010304","121",6
"08/24/2021","13121010507","121",7
"08/24/2021","13121010510","121",7
"08/24/2021","13121010513","121",3
"08/24/2021","13121010514","121",1
"08/24/2021","13121010516","121",1
"08/24/2021","13121010601","121",1
"08/24/2021","13121011303","121",4
"08/24/2021","13121011305","121",1
"08/24/2021","13121011614","121",2
"08/24/2021","13121011619","121",1
"08/24/2021","13121011621","121",1
"08/24/2021","13121011626","121",2
"08/25/2021","13121000500","121",1
"08/25/2021","13121001300","121",1
"08/25/2021","13121003200","121",2
"08/25/2021","13121003600","121",1
"08/25/2021","13121003900","121",1
"08/25/2021","13121004400","121",9
"08/25/2021","13121005000","121",1
"08/25/2021","13121005501","121",1
"08/25/2021","13121006802","121",1
"08/25/2021","13121007001","121",1
"08/25/2021","13121007002","121",1
"08/25/2021","13121007602","121",2
"08/25/2021","13121007603","121",1
"08/25/2021","13121007705","121",9
"08/25/2021","13121007706","121",1
"08/25/2021","13121007807","121",1
"08/25/2021","13121007900","121",1
"08/25/2021","13121008000","121",1
"08/25/2021","13121008102","121",2
"08/25/2021","13121008302","121",3
"08/25/2021","13121008602","121",2
"08/25/2021","13121008903","121",1
"08/25/2021","13121009102","121",8
"08/25/2021","13121009200","121",1
"08/25/2021","13121009403","121",2
"08/25/2021","13121009602","121",4
"08/25/2021","13121010119","121",1
"08/25/2021","13121010206","121",1
"08/25/2021","13121010301","121",2
"08/25/2021","13121010304","121",1
"08/25/2021","13121010507","121",1
"08/25/2021","13121010510","121",1
"08/25/2021","13121010512","121",1
"08/25/2021","13121010513","121",1
"08/25/2021","13121010516","121",1
"08/25/2021","13121011301","121",1
"08/25/2021","13121011306","121",1
"08/25/2021","13121011410","121",7
"08/25/2021","13121011417","121",1
"08/25/2021","13121011623","121",1
"08/26/2021","13121001001","121",1
"08/26/2021","13121002500","121",3
"08/26/2021","13121005501","121",1
"08/26/2021","13121006602","121",2
"08/26/2021","13121007001","121",1
"08/26/2021","13121007002","121",1
"08/26/2021","13121007300","121",9
"08/26/2021","13121007400","121",7
"08/26/2021","13121007706","121",5
"08/26/2021","13121008102","121",1
"08/26/2021","13121008602","121",1
"08/26/2021","13121008902","121",2
"08/26/2021","13121008903","121",1
"08/26/2021","13121009603","121",1
"08/26/2021","13121009700","121",5
"08/26/2021","13121010113","121",11
"08/26/2021","13121010122","121",4
"08/26/2021","13121010208","121",1
"08/26/2021","13121010209","121",3
"08/26/2021","13121010507","121",1
"08/26/2021","13121010510","121",3
"08/26/2021","13121010513","121",1
"08/26/2021","13121010516","121",1
"08/26/2021","13121010603","121",2
"08/26/2021","13121011303","121",1
"08/26/2021","13121011305","121",5
"08/26/2021","13121011306","121",21
"08/26/2021","13121011614","121",1
"08/27/2021","13121000500","121",1
"08/27/2021","13121000700","121",1
"08/27/2021","13121001201","121",1
"08/27/2021","13121001500","121",1
"08/27/2021","13121002400","121",1
"08/27/2021","13121002800","121",2
"08/27/2021","13121003500","121",1
"08/27/2021","13121004400","121",2
"08/27/2021","13121005800","121",1
"08/27/2021","13121007200","121",1
"08/27/2021","13121007300","121",1
"08/27/2021","13121007706","121",2
"08/27/2021","13121007802","121",1
"08/27/2021","13121007805","121",1
"08/27/2021","13121007806","121",1
"08/27/2021","13121008400","121",1
"08/27/2021","13121008902","121",3
"08/27/2021","13121008903","121",1
"08/27/2021","13121009101","121",4
"08/27/2021","13121009200","121",3
"08/27/2021","13121009402","121",18
"08/27/2021","13121009602","121",1
"08/27/2021","13121010110","121",1
"08/27/2021","13121010113","121",1
"08/27/2021","13121010118","121",1
"08/27/2021","13121010301","121",1
"08/27/2021","13121010511","121",2
"08/27/2021","13121010513","121",1
"08/27/2021","13121010516","121",2
"08/27/2021","13121010604","121",1
"08/27/2021","13121011000","121",1
"08/27/2021","13121011201","121",1
"08/27/2021","13121011202","121",1
"08/27/2021","13121011305","121",2
"08/27/2021","13121011611","121",1
"08/27/2021","13121011613","121",1
"08/27/2021","13121011626","121",1
"08/30/2021","13121000100","121",1
"08/30/2021","13121000600","121",1
"08/30/2021","13121001100","121",1
"08/30/2021","13121002300","121",1
"08/30/2021","13121002400","121",1
"08/30/2021","13121003000","121",1
"08/30/2021","13121003600","121",1
"08/30/2021","13121006500","121",1
"08/30/2021","13121006700","121",10
"08/30/2021","13121007100","121",3
"08/30/2021","13121007400","121",2
"08/30/2021","13121007500","121",1
"08/30/2021","13121007603","121",9
"08/30/2021","13121007703","121",4
"08/30/2021","13121007706","121",8
"08/30/2021","13121007805","121",1
"08/30/2021","13121008102","121",1
"08/30/2021","13121008202","121",1
"08/30/2021","13121008700","121",24
"08/30/2021","13121008902","121",2
"08/30/2021","13121009200","121",7
"08/30/2021","13121009300","121",3
"08/30/2021","13121009601","121",1
"08/30/2021","13121010106","121",7
"08/30/2021","13121010119","121",1
"08/30/2021","13121010123","121",7
"08/30/2021","13121010208","121",4
"08/30/2021","13121010210","121",7
"08/30/2021","13121010507","121",4
"08/30/2021","13121010512","121",1
"08/30/2021","13121010513","121",1
"08/30/2021","13121010603","121",2
"08/30/2021","13121010604","121",1
"08/30/2021","13121011201","121",2
"08/30/2021","13121011202","121",1
"08/30/2021","13121011305","121",14
"08/30/2021","13121011622","121",1
"08/30/2021","13121011800","121",29
"08/31/2021","13121000500","121",2
"08/31/2021","13121001100","121",2
"08/31/2021","13121005800","121",1
"08/31/2021","13121006100","121",1
"08/31/2021","13121006200","121",1
"08/31/2021","13121006602","121",1
"08/31/2021","13121006700","121",1
"08/31/2021","13121007300","121",1
"08/31/2021","13121007400","121",2
"08/31/2021","13121007602","121",1
"08/31/2021","13121007603","121",8
"08/31/2021","13121007604","121",13
"08/31/2021","13121007705","121",2
"08/31/2021","13121007706","121",2
"08/31/2021","13121007806","121",5
"08/31/2021","13121008202","121",2
"08/31/2021","13121008400","121",1
"08/31/2021","13121008902","121",10
"08/31/2021","13121009200","121",4
"08/31/2021","13121009502","121",1
"08/31/2021","13121009602","121",4
"08/31/2021","13121010002","121",2
"08/31/2021","13121010106","121",1
"08/31/2021","13121010118","121",1
"08/31/2021","13121010303","121",3
"08/31/2021","13121010510","121",16
"08/31/2021","13121010512","121",2
"08/31/2021","13121010800","121",1
"08/31/2021","13121011201","121",6
"08/31/2021","13121011202","121",3
"08/31/2021","13121011303","121",1
"08/31/2021","13121011305","121",11
"08/31/2021","13121011411","121",1
"08/31/2021","13121011614","121",1
"09/01/2021","13121000500","121",1
"09/01/2021","13121001100","121",1
"09/01/2021","13121001201","121",1
"09/01/2021","13121002400","121",1
"09/01/2021","13121002800","121",3
"09/01/2021","13121005501","121",1
"09/01/2021","13121007002","121",1
"09/01/2021","13121007500","121",1
"09/01/2021","13121007602","121",3
"09/01/2021","13121007807","121",1
"09/01/2021","13121008102","121",2
"09/01/2021","13121008201","121",1
"09/01/2021","13121008902","121",3
"09/01/2021","13121009200","121",1
"09/01/2021","13121010113","121",1
"09/01/2021","13121010114","121",1
"09/01/2021","13121010122","121",10
"09/01/2021","13121010123","121",2
"09/01/2021","13121010301","121",1
"09/01/2021","13121010303","121",2
"09/01/2021","13121010511","121",2
"09/01/2021","13121010601","121",1
"09/01/2021","13121010603","121",39
"09/01/2021","13121010604","121",10
"09/01/2021","13121011000","121",1
"09/01/2021","13121011201","121",3
"09/01/2021","13121011202","121",3
"09/01/2021","13121011301","121",1
"09/01/2021","13121011305","121",2
"09/01/2021","13121011410","121",1
"09/01/2021","13121011619","121",2
"09/02/2021","13121000700","121",1
"09/02/2021","13121001202","121",1
"09/02/2021","13121001700","121",1
"09/02/2021","13121002300","121",1
"09/02/2021","13121004000","121",1
"09/02/2021","13121004100","121",1
"09/02/2021","13121006200","121",3
"09/02/2021","13121007300","121",1
"09/02/2021","13121007806","121",1
"09/02/2021","13121007808","121",3
"09/02/2021","13121008102","121",1
"09/02/2021","13121008500","121",2
"09/02/2021","13121008700","121",1
"09/02/2021","13121008800","121",1
"09/02/2021","13121008902","121",1
"09/02/2021","13121008904","121",1
"09/02/2021","13121010001","121",2
"09/02/2021","13121010114","121",6
"09/02/2021","13121010118","121",1
"09/02/2021","13121010119","121",1
"09/02/2021","13121010123","121",3
"09/02/2021","13121010301","121",1
"09/02/2021","13121010303","121",1
"09/02/2021","13121010304","121",1
"09/02/2021","13121010510","121",1
"09/02/2021","13121010516","121",1
"09/02/2021","13121010603","121",3
"09/02/2021","13121011303","121",1
"09/02/2021","13121011800","121",1
"09/02/2021","13121012000","121",1
"09/03/2021","13121000700","121",4
"09/03/2021","13121001100","121",1
"09/03/2021","13121006300","121",1
"09/03/2021","13121006700","121",1
"09/03/2021","13121007603","121",4
"09/03/2021","13121007706","121",1
"09/03/2021","13121008000","121",1
"09/03/2021","13121008202","121",1
"09/03/2021","13121008301","121",1
"09/03/2021","13121008500","121",1
"09/03/2021","13121009200","121",1
"09/03/2021","13121009402","121",6
"09/03/2021","13121009601","121",1
"09/03/2021","13121010001","121",1
"09/03/2021","13121010002","121",3
"09/03/2021","13121010110","121",1
"09/03/2021","13121010113","121",1
"09/03/2021","13121010301","121",1
"09/03/2021","13121010303","121",1
"09/03/2021","13121010510","121",1
"09/03/2021","13121010513","121",1
"09/03/2021","13121010604","121",1
"09/03/2021","13121011405","121",1
"09/03/2021","13121011419","121",1
"09/03/2021","13121011420","121",1
"09/03/2021","13121011615","121",1
"09/07/2021","13121005800","121",2
"09/07/2021","13121006100","121",1
"09/07/2021","13121006602","121",1
"09/07/2021","13121007500","121",1
"09/07/2021","13121007603","121",1
"09/07/2021","13121007802","121",2
"09/07/2021","13121007808","121",2
"09/07/2021","13121008201","121",1
"09/07/2021","13121008400","121",1
"09/07/2021","13121008500","121",1
"09/07/2021","13121008601","121",2
"09/07/2021","13121008700","121",1
"09/07/2021","13121010110","121",1
"09/07/2021","13121010119","121",1
"09/07/2021","13121010510","121",3
"09/07/2021","13121010512","121",1
"09/07/2021","13121010513","121",2
"09/07/2021","13121010514","121",1
"09/07/2021","13121010516","121",3
"09/07/2021","13121010800","121",2
"09/07/2021","13121011306","121",2
"09/07/2021","13121011411","121",1
"09/07/2021","13121011611","121",1
"09/07/2021","13121011623","121",1
"09/08/2021","13121001201","121",1
"09/08/2021","13121001300","121",1
"09/08/2021","13121001700","121",2
"09/08/2021","13121003000","121",1
"09/08/2021","13121003500","121",2
"09/08/2021","13121004400","121",1
"09/08/2021","13121005300","121",2
"09/08/2021","13121005501","121",1
"09/08/2021","13121005700","121",1
"09/08/2021","13121006500","121",2
"09/08/2021","13121007300","121",1
"09/08/2021","13121007603","121",7
"09/08/2021","13121007705","121",3
"09/08/2021","13121007706","121",1
"09/08/2021","13121007808","121",1
"09/08/2021","13121008000","121",2
"09/08/2021","13121008102","121",1
"09/08/2021","13121008500","121",1
"09/08/2021","13121008902","121",1
"09/08/2021","13121008904","121",1
"09/08/2021","13121009402","121",1
"09/08/2021","13121009502","121",4
"09/08/2021","13121010110","121",1
"09/08/2021","13121010118","121",54
"09/08/2021","13121010123","121",1
"09/08/2021","13121010510","121",1
"09/08/2021","13121010512","121",1
"09/08/2021","13121010516","121",1
"09/08/2021","13121010604","121",1
"09/08/2021","13121011000","121",1
"09/08/2021","13121011202","121",2
"09/08/2021","13121011503","121",1
"09/08/2021","13121012000","121",1
"09/09/2021","13121000200","121",1
"09/09/2021","13121000500","121",4
"09/09/2021","13121001001","121",7
"09/09/2021","13121001300","121",2
"09/09/2021","13121003200","121",1
"09/09/2021","13121004100","121",1
"09/09/2021","13121004800","121",1
"09/09/2021","13121006300","121",1
"09/09/2021","13121006400","121",1
"09/09/2021","13121007001","121",1
"09/09/2021","13121007500","121",1
"09/09/2021","13121007602","121",1
"09/09/2021","13121007703","121",1
"09/09/2021","13121007802","121",1
"09/09/2021","13121007807","121",7
"09/09/2021","13121008301","121",1
"09/09/2021","13121008400","121",1
"09/09/2021","13121008500","121",1
"09/09/2021","13121008601","121",1
"09/09/2021","13121008800","121",1
"09/09/2021","13121008903","121",5
"09/09/2021","13121009603","121",1
"09/09/2021","13121010120","121",1
"09/09/2021","13121010301","121",1
"09/09/2021","13121010304","121",1
"09/09/2021","13121010511","121",1
"09/09/2021","13121010516","121",1
"09/09/2021","13121010601","121",1
"09/09/2021","13121010603","121",11
"09/09/2021","13121011000","121",1
"09/09/2021","13121011202","121",1
"09/09/2021","13121011303","121",6
"09/09/2021","13121011420","121",3
"09/10/2021","13121001201","121",2
"09/10/2021","13121002100","121",4
"09/10/2021","13121002400","121",1
"09/10/2021","13121002500","121",1
"09/10/2021","13121004000","121",1
"09/10/2021","13121004300","121",1
"09/10/2021","13121004400","121",6
"09/10/2021","13121005800","121",1
"09/10/2021","13121006000","121",1
"09/10/2021","13121007001","121",1
"09/10/2021","13121007300","121",3
"09/10/2021","13121007400","121",1
"09/10/2021","13121007602","121",1
"09/10/2021","13121007603","121",1
"09/10/2021","13121007807","121",1
"09/10/2021","13121007808","121",1
"09/10/2021","13121008201","121",1
"09/10/2021","13121008202","121",1
"09/10/2021","13121008301","121",1
"09/10/2021","13121008400","121",1
"09/10/2021","13121008601","121",1
"09/10/2021","13121009402","121",3
"09/10/2021","13121009502","121",1
"09/10/2021","13121009601","121",5
"09/10/2021","13121009603","121",7
"09/10/2021","13121010114","121",2
"09/10/2021","13121010121","121",1
"09/10/2021","13121010123","121",1
"09/10/2021","13121010507","121",1
"09/10/2021","13121010601","121",2
"09/10/2021","13121010603","121",1
"09/10/2021","13121010800","121",1
"09/10/2021","13121011420","121",3
"09/10/2021","13121011425","121",1
"09/10/2021","13121011610","121",1
"09/10/2021","13121011616","121",1
"09/10/2021","13121011622","121",1
"09/10/2021","13121012000","121",2
"09/13/2021","13121000500","121",15
"09/13/2021","13121000600","121",5
"09/13/2021","13121001001","121",14
"09/13/2021","13121001201","121",3
"09/13/2021","13121001202","121",30
"09/13/2021","13121001400","121",1
"09/13/2021","13121001800","121",3
"09/13/2021","13121001900","121",3
"09/13/2021","13121002400","121",1
"09/13/2021","13121002900","121",10
"09/13/2021","13121003000","121",1
"09/13/2021","13121003900","121",1
"09/13/2021","13121004100","121",1
"09/13/2021","13121004800","121",1
"09/13/2021","13121004900","121",2
"09/13/2021","13121005000","121",1
"09/13/2021","13121005502","121",1
"09/13/2021","13121006100","121",1
"09/13/2021","13121006700","121",1
"09/13/2021","13121007001","121",2
"09/13/2021","13121007002","121",2
"09/13/2021","13121007100","121",6
"09/13/2021","13121007400","121",1
"09/13/2021","13121007602","121",3
"09/13/2021","13121007603","121",3
"09/13/2021","13121007703","121",1
"09/13/2021","13121007704","121",1
"09/13/2021","13121007705","121",1
"09/13/2021","13121007802","121",4
"09/13/2021","13121007805","121",27
"09/13/2021","13121007806","121",4
"09/13/2021","13121007807","121",3
"09/13/2021","13121008000","121",4
"09/13/2021","13121008102","121",1
"09/13/2021","13121008201","121",1
"09/13/2021","13121008601","121",1
"09/13/2021","13121008700","121",6
"09/13/2021","13121008902","121",35
"09/13/2021","13121008903","121",16
"09/13/2021","13121008904","121",5
"09/13/2021","13121009000","121",3
"09/13/2021","13121009101","121",2
"09/13/2021","13121009102","121",10
"09/13/2021","13121009200","121",23
"09/13/2021","13121009402","121",2
"09/13/2021","13121009403","121",23
"09/13/2021","13121009502","121",7
"09/13/2021","13121009601","121",4
"09/13/2021","13121009603","121",3
"09/13/2021","13121009700","121",8
"09/13/2021","13121009801","121",5
"09/13/2021","13121010002","121",2
"09/13/2021","13121010106","121",2
"09/13/2021","13121010110","121",13
"09/13/2021","13121010113","121",4
"09/13/2021","13121010114","121",6
"09/13/2021","13121010117","121",13
"09/13/2021","13121010118","121",29
"09/13/2021","13121010119","121",24
"09/13/2021","13121010121","121",5
"09/13/2021","13121010122","121",11
"09/13/2021","13121010208","121",2
"09/13/2021","13121010209","121",16
"09/13/2021","13121010210","121",3
"09/13/2021","13121010301","121",14
"09/13/2021","13121010507","121",4
"09/13/2021","13121010512","121",32
"09/13/2021","13121010513","121",3
"09/13/2021","13121010514","121",1
"09/13/2021","13121010604","121",3
"09/13/2021","13121011000","121",2
"09/13/2021","13121011201","121",1
"09/13/2021","13121011202","121",2
"09/13/2021","13121011301","121",1
"09/13/2021","13121011305","121",32
"09/13/2021","13121011306","121",1
"09/13/2021","13121011405","121",3
"09/13/2021","13121011411","121",5
"09/13/2021","13121011414","121",23
"09/13/2021","13121011420","121",1
"09/13/2021","13121011421","121",3
"09/13/2021","13121011423","121",7
"09/13/2021","13121011611","121",12
"09/13/2021","13121011614","121",2
"09/13/2021","13121011616","121",3
"09/13/2021","13121011621","121",1
"09/13/2021","13121011623","121",7
"09/13/2021","13121011900","121",3
"09/14/2021","13121000600","121",1
"09/14/2021","13121001001","121",1
"09/14/2021","13121001100","121",3
"09/14/2021","13121001202","121",16
"09/14/2021","13121001700","121",1
"09/14/2021","13121001800","121",15
"09/14/2021","13121001900","121",17
"09/14/2021","13121002500","121",8
"09/14/2021","13121002900","121",1
"09/14/2021","13121003500","121",1
"09/14/2021","13121003900","121",1
"09/14/2021","13121004400","121",12
"09/14/2021","13121004800","121",3
"09/14/2021","13121005000","121",4
"09/14/2021","13121005200","121",4
"09/14/2021","13121006000","121",1
"09/14/2021","13121006300","121",1
"09/14/2021","13121006500","121",1
"09/14/2021","13121007001","121",1
"09/14/2021","13121007002","121",1
"09/14/2021","13121007200","121",3
"09/14/2021","13121007300","121",9
"09/14/2021","13121007602","121",2
"09/14/2021","13121007603","121",2
"09/14/2021","13121007705","121",1
"09/14/2021","13121007802","121",14
"09/14/2021","13121007805","121",3
"09/14/2021","13121007806","121",2
"09/14/2021","13121008000","121",1
"09/14/2021","13121008102","121",3
"09/14/2021","13121008201","121",1
"09/14/2021","13121008301","121",1
"09/14/2021","13121008302","121",2
"09/14/2021","13121008700","121",9
"09/14/2021","13121008800","121",1
"09/14/2021","13121008902","121",16
"09/14/2021","13121008904","121",7
"09/14/2021","13121009101","121",4
"09/14/2021","13121009102","121",10
"09/14/2021","13121009200","121",11
"09/14/2021","13121009402","121",5
"09/14/2021","13121009403","121",1
"09/14/2021","13121009502","121",5
"09/14/2021","13121009601","121",10
"09/14/2021","13121009603","121",12
"09/14/2021","13121010106","121",11
"09/14/2021","13121010110","121",8
"09/14/2021","13121010114","121",4
"09/14/2021","13121010117","121",10
"09/14/2021","13121010119","121",3
"09/14/2021","13121010205","121",8
"09/14/2021","13121010208","121",8
"09/14/2021","13121010211","121",2
